0, map: ardougne_underground, area: Ardougne underground, coords: [ X: 2575, Y: 9694, Z: 0 ]
270, map: keldagrim_station, area: Keldagrim Station, coords: [ X: 2440, Y: 5536, Z: 0 ]
271, map: dorgeshkaan_station, area: Dorgesh-Kaan Station, coords: [ X: 2484, Y: 5536, Z: 0 ]
272, map: dorgeshkaan_station_construction_site, area: Dorgesh-Kaan Station construction site, coords: [ X: 2512, Y: 5576, Z: 0 ]
273, map: underground_railway, area: Underground railway, coords: [ X: 2544, Y: 5516, Z: 0 ]
274, map: turaels_basement_instance, area: Turael's basement, coords: [ X: 3104, Y: 4960, Z: 0 ]
275, map: rune_essence_mine, area: Rune Essence mine, coords: [ X: 2912, Y: 4832, Z: 0 ]
276, map: witchaven_excavations, area: Witchaven excavations, coords: [ X: 2656, Y: 4896, Z: 0 ]
277, map: temple_knight_testing_room, area: Temple Knight testing room, coords: [ X: 2464, Y: 4960, Z: 0 ]
278, map: eye_of_glouphrie_battlefield, area: Battlefield, coords: [ X: 2144, Y: 4960, Z: 0 ]
279, map: land_of_snow_01, area: Land of Snow, coords: [ X: 2080, Y: 5792, Z: 0 ]
280, map: land_of_snow_02, area: Land of Snow, coords: [ X: 2016, Y: 5728, Z: 0 ]
281, map: grand_tree_copy, area: Grand Tree, coords: [ X: 2336, Y: 5408, Z: 0 ]
282, map: ooglog_copy, area: Oo'glog, coords: [ X: 2592, Y: 5536, Z: 0 ]
283, map: ham_store_rooms, area: H.A.M. store rooms, coords: [ X: 2592, Y: 5216, Z: 0 ]
284, map: soul_wars_copy, area: Soul Wars, coords: [ X: 3616, Y: 5408, Z: 0 ]
285, map: zmi_altar, area: ZMI Altar, coords: [ X: 3296, Y: 4832, Z: 0 ]
286, map: dominion_tower, area: Dominion Tower, coords: [ X: 3744, Y: 6176, Z: 0 ]
287, map: diamond_jubilee_varrock, area: Varrock, coords: [ X: 4640, Y: 6079, Z: 0 ]
288, map: kethsi, area: Kethsi, coords: [ X: 4000, Y: 5728, Z: 0 ]
289, map: strykewyrm_ice_cave, area: Ice cave, coords: [ X: 3424, Y: 5664, Z: 0 ]
290, map: lumbridge_tutorial2_mine, area: Lumbridge Mine, coords: [ X: 3104, Y: 4960, Z: 0 ]
291, map: lumbridge_tutorial2_cellar, area: Lumbridge cellar, coords: [ X: 3296, Y: 4960, Z: 0 ]
292, map: burgh_de_rott_underground, area: Burgh de Rott underground, coords: [ X: 2272, Y: 5152, Z: 0 ]
293, map: lair_of_tarn_razorlor_instance, area: Lair of Tarn Razorlor, coords: [ X: 3150, Y: 4652, Z: 0 ]
294, map: haunted_mine_level_2, area: Haunted mine, coords: [ X: 2784, Y: 4576, Z: 0 ]
295, map: haunted_mine_level_3, area: Haunted mine, coords: [ X: 2720, Y: 4512, Z: 0 ]
296, map: haunted_mine_level_4, area: Haunted mine, coords: [ X: 2784, Y: 4512, Z: 0 ]
297, map: haunted_mine_level_5, area: Haunted mine, coords: [ X: 2720, Y: 4448, Z: 0 ]
298, map: haunted_mine_level_6, area: Haunted mine, coords: [ X: 2784, Y: 4448, Z: 0 ]
299, map: movarios_base, area: Movario's base, coords: [ X: 2016, Y: 4384, Z: 0 ]
300, map: love_story_house, area: House, coords: [ X: 3808, Y: 5728, Z: 0 ]
301, map: love_story_dungeon, area: Dungeon, coords: [ X: 3852, Y: 5684, Z: 0 ]
302, map: temple_trek, area: Swamp, coords: [ X: 2400, Y: 5024, Z: 0 ]
303, map: ame_frog, area: Cave, coords: [ X: 2464, Y: 4768, Z: 0 ]
304, map: ame_freaky_forrester, area: Forest, coords: [ X: 2592, Y: 4768, Z: 0 ]
305, map: mage_arena_cave, area: Cave, coords: [ X: 2528, Y: 4704, Z: 0 ]
306, map: regicide_catapult_instance, area: Forest, coords: [ X: 2336, Y: 4576, Z: 0 ]
307, map: ame_mime, area: Theatre, coords: [ X: 2016, Y: 4768, Z: 0 ]
308, map: monkey_madness_boss_arena, area: Ape Atoll, coords: [ X: 2656, Y: 4576, Z: 0 ]
309, map: fairy_hq_01, area: Fairy HQ, coords: [ X: 2272, Y: 4448, Z: 0 ]
310, map: fairy_hq_02, area: Fairy HQ, coords: [ X: 1568, Y: 4256, Z: 0 ]
311, map: canoe, area: Canoe, coords: [ X: 1824, Y: 4512, Z: 0 ]
312, map: shredfleshs_cave, area: Shredflesh's Cave, coords: [ X: 2464, Y: 4192, Z: 0 ]
313, map: zaniks_lab, area: Zanik's Lab, coords: [ X: 2592, Y: 4192, Z: 0 ]
314, map: baba_yagas_house, area: Baba Yaga's House, coords: [ X: 3104, Y: 4448, Z: 0 ]
315, map: yubiusk, area: Yu'biusk, coords: [ X: 2208, Y: 4256, Z: 0 ]
316, map: lumbridge_tutorial3_cellar, area: Lumbridge Cellar, coords: [ X: 3680, Y: 4960, Z: 0 ]
317, map: lumbridge_tutorial2_cellar_copy, area: Lumbridge Cellar, coords: [ X: 2528, Y: 5024, Z: 0 ]
318, map: ozan_boss_area, area: Desert, coords: [ X: 1376, Y: 4768, Z: 0 ]
319, map: ozan_boat_cutscene, area: Draynor, coords: [ X: 1343, Y: 4863, Z: 0 ]
320, map: ozan_the_skullery, area: The Skullery, coords: [ X: 1440, Y: 4704, Z: 0 ]
321, map: pow_iceburg_01, area: Iceburg, coords: [ X: 3552, Y: 5920, Z: 0 ]
322, map: pow_iceburg_02, area: Iceburg, coords: [ X: 3552, Y: 5984, Z: 0 ]
323, map: pow_iceburg_03, area: Iceburg, coords: [ X: 3552, Y: 6048, Z: 0 ]
324, map: pow_yanille_cutscene, area: Yanille, coords: [ X: 3488, Y: 5984, Z: 0 ]
325, map: red_raktuber_submarine, area: Red Raktuber, coords: [ X: 3552, Y: 5792, Z: 0 ]
326, map: pow_submarine, area: Submarine, coords: [ X: 3488, Y: 5792, Z: 0 ]
327, map: tutorial_2_lumbridge_copy, area: Lumbridge, coords: [ X: 2336, Y: 5728, Z: 0 ]
328, map: captain_barnabys_ship, area: Captain Barnaby's Ship, coords: [ X: 1892, Y: 4870, Z: 0 ]
329, map: draynor_bank_robbery_instance, area: Draynor, coords: [ X: 2132, Y: 4908, Z: 0 ]
330, map: old_tzhaar_caves, area: Tzhaar Caves, coords: [ X: 2464, Y: 5152, Z: 0 ]
331, map: ame_lost_and_found, area: Abyss, coords: [ X: 2332, Y: 4771, Z: 0 ]
332, map: witchaven_dungeon_02, area: Witchaven Dungeon, coords: [ X: 2336, Y: 5088, Z: 0 ]
333, map: slug_citadel_01, area: Slug Citadel, coords: [ X: 1760, Y: 4384, Z: 0 ]
334, map: slug_citadel_02, area: Slug Citadel, coords: [ X: 1632, Y: 4320, Z: 0 ]
335, map: slug_citadel_03, area: Slug Citadel, coords: [ X: 1696, Y: 4320, Z: 0 ]
336, map: slug_citadel_04, area: Slug Citadel, coords: [ X: 1760, Y: 4320, Z: 0 ]
337, map: slug_citadel_05, area: Slug Citadel, coords: [ X: 1824, Y: 4320, Z: 0 ]
338, map: slug3_daemonheim_dungeon, area: Daemonheim, coords: [ X: 1696, Y: 4384, Z: 0 ]
339, map: evil_chicken_cave, area: Cave, coords: [ X: 1568, Y: 4384, Z: 0 ]
340, map: keep_le_faye_copy, area: Keep Le Faye, coords: [ X: 1696, Y: 4256, Z: 0 ]
341, map: waterbirth_dungeon_sub_level_2_to_5, area: Waterbirth Dungeon, coords: [ X: 1888, Y: 4384, Z: 0 ]
342, map: waterbirth_dungeon_sub_level_6, area: Waterbirth Dungeon, coords: [ X: 2912, Y: 4448, Z: 0 ]
343, map: silas_dream, area: Silas's Dream, coords: [ X: 4448, Y: 5856, Z: 1 ]
344, map: fremennik_spiritual_realm, area: Fremennik spiritual realm, coords: [ X: 4384, Y: 5920, Z: 0 ]
345, map: rellekka_copy, area: Rellekka, coords: [ X: 4512, Y: 5920, Z: 0 ]
346, map: fortress_of_annakarl, area: Fortress of Annakarl, coords: [ X: 4320, Y: 5728, Z: 0 ]
347, map: temple_knight_archives, area: Temple Knight archives, coords: [ X: 4108, Y: 5750, Z: 0 ]
348, map: kethsi_library, area: Kethsi library, coords: [ X: 4129, Y: 5716, Z: 0 ]
349, map: barrows_akrisae_tomb, area: The Barrows, coords: [ X: 4072, Y: 5716, Z: 0 ]
350, map: sophanem_bank, area: Bank, coords: [ X: 2800, Y: 5166, Z: 0 ]
351, map: sophanem_bank_destroyed, area: Bank, coords: [ X: 2766, Y: 5136, Z: 0 ]
352, map: player_moderator_room, area: Player Moderator Room, coords: [ X: 2846, Y: 5150, Z: 0 ]
353, map: rat_catcher_house, area: House, coords: [ X: 2848, Y: 5088, Z: 0 ]
354, map: varrock_rat_pit, area: Rat Pit, coords: [ X: 2912, Y: 5088, Z: 0 ]
355, map: gorak_plane, area: Gorak Plane, coords: [ X: 3040, Y: 5344, Z: 0 ]
356, map: the_battle_of_the_archipelago, area: The Battle of the Archipelago, coords: [ X: 1632, Y: 5024, Z: 0 ]
357, map: uzer_mastaba_upper_level, area: Uzer Mastaba, coords: [ X: 1504, Y: 4960, Z: 0 ]
358, map: uzer_mastaba_lower_level, area: Uzer Mastaba, coords: [ X: 1504, Y: 4832, Z: 0 ]
359, map: uzer_mastaba_scarab_cave, area: Uzer Mastaba, coords: [ X: 1568, Y: 4832, Z: 0 ]
360, map: jalsavrah_pyramid, area: Jalsavrah Pyramid, coords: [ X: 1952, Y: 4448, Z: 0 ]
361, map: cosmic_entity_plane, area: Cosmic Entity plane, coords: [ X: 2080, Y: 4832, Z: 0 ]
362, map: shady_grove, area: Shady grove, coords: [ X: 2336, Y: 4384, Z: 0 ]
363, map: golries_cave, area: Golrie's cave, coords: [ X: 2592, Y: 4448, Z: 0 ]
364, map: yewnocks_cave, area: Yewnock's cave, coords: [ X: 2016, Y: 5536, Z: 0 ]
365, map: grim_reapers_office, area: Grim Reaper's office, coords: [ X: 1976, Y: 5304, Z: 0 ]
366, map: nature_grotto, area: Nature grotto, coords: [ X: 2272, Y: 5344, Z: 0 ]
367, map: bloodsplatter_isle, area: Bloodsplatter Isle, coords: [ X: 3040, Y: 5856, Z: 0 ]
368, map: bolries_lab, area: Bolrie's lab, coords: [ X: 3616, Y: 4512, Z: 0 ]
369, map: pollniveach_slayer_dungeon_lower_level, area: Pollnivneach Dungeon, coords: [ X: 3296, Y: 4351, Z: 0 ]
370, map: pollniveach_slayer_dungeon_lower_level_old, area: Pollnivneach Dungeon, coords: [ X: 3104, Y: 4351, Z: 0 ]
371, map: lighthouse_dungeon_copy, area: Lighthouse Dungeon, coords: [ X: 2528, Y: 4640, Z: 0 ]
372, map: dungeoneering_edgeville_dungeon_chaos_druid, area: Edgeville Dungeon, coords: [ X: 992, Y: 4576, Z: 0 ]
373, map: dungeoneering_dwarven_mine, area: Dwarven Mine, coords: [ X: 1056, Y: 4576, Z: 0 ]
374, map: dungeoneering_edgeville_dungeon_hill_giant, area: Edgeville Dungeon, coords: [ X: 1120, Y: 4576, Z: 0 ]
375, map: dungeoneering_karamja_volcano_dungeon, area: Karamja Volcano, coords: [ X: 1184, Y: 4576, Z: 0 ]
376, map: dungeoneering_baxtorian_falls_dungeon, area: Baxtorian Falls, coords: [ X: 1248, Y: 4576, Z: 0 ]
377, map: dungeoneering_mining_guild_dungeon, area: Mining Guild, coords: [ X: 1056, Y: 4512, Z: 0 ]
378, map: dungeoneering_taverley_dungeon_hellhound, area: Taverley Dungeon, coords: [ X: 1376, Y: 4576, Z: 0 ]
379, map: dungeoneering_taverley_dungeon_blue_dragon, area: Taverley Dungeon, coords: [ X: 992, Y: 4512, Z: 0 ]
380, map: dungeoneering_varrock_sewers_dungeon, area: Varrock Sewers, coords: [ X: 1312, Y: 4576, Z: 0 ]
381, map: dungeoneering_chaos_tunnels_dungeon, area: Chaos Tunnels, coords: [ X: 1248, Y: 4512, Z: 0 ]
382, map: dungeoneering_chaos_tunnels_dungeon_copy, area: Chaos Tunnels, coords: [ X: 1120, Y: 4448, Z: 0 ]
383, map: dungeoneering_al_kharid_dungeon, area: Al Kharid mining site, coords: [ X: 1184, Y: 4512, Z: 0 ]
384, map: dungeoneering_brimhaven_dungeon, area: Brimhaven Dungeon, coords: [ X: 1120, Y: 4512, Z: 0 ]
385, map: dungeoneering_asgarnian_ice_dungeon, area: Asgarnian Ice Dungeon, coords: [ X: 1312, Y: 4512, Z: 0 ]
386, map: wilderness_chaos_temple_copy, area: Wilderness, coords: [ X: 3424, Y: 5088, Z: 0 ]
387, map: nomads_temple, area: Nomad's temple, coords: [ X: 3296, Y: 5887, Z: 0 ]
388, map: clan_wars_turrets, area: Clan Wars, coords: [ X: 2720, Y: 5567, Z: 0 ]
389, map: clan_wars_blasted_forrest, area: Clan Wars, coords: [ X: 2912, Y: 5664, Z: 0 ]
390, map: clan_wars_plateau, area: Clan Wars, coords: [ X: 2879, Y: 5920, Z: 0 ]
391, map: clan_wars_classic, area: Clan Wars, coords: [ X: 2784, Y: 5951, Z: 0 ]
392, map: clan_wars_forsaken_quarry, area: Clan Wars, coords: [ X: 2912, Y: 5536, Z: 0 ]
393, map: realm_of_the_culinaromancer, area: Realm Of The Culinaromancer, coords: [ X: 1898, Y: 5348, Z: 0 ]
394, map: lumbridge_castle_dining_room, area: Lumbridge, coords: [ X: 1864, Y: 5348, Z: 0 ]
395, map: lumbridge_castle_dining_room_frozen, area: Lumbridge, coords: [ X: 1864, Y: 5324, Z: 0 ]
396, map: yanille_copy_submarine, area: Yanille, coords: [ X: 3616, Y: 5792, Z: 0 ]
397, map: balloon_crash_land, area: Crash site, coords: [ X: 1844, Y: 4916, Z: 0 ]
398, map: balloon_crash_sea, area: Crash site, coords: [ X: 1804, Y: 4890, Z: 0 ]
399, map: draynor_village_destroyed, area: Draynor Village, coords: [ X: 3872, Y: 5472, Z: 0 ]
400, map: fisher_realm, area: Fisher Realm, coords: [ X: 2656, Y: 4704, Z: 0 ]
401, map: fisher_realm_polluted, area: Fisher Realm, coords: [ X: 2784, Y: 4704, Z: 0 ]
402, map: troll_invasion_minigame, area: Troll Invasion, coords: [ X: 1760, Y: 4128, Z: 0 ]
403, map: omge_combat_tutorial_sunny, area: Burthorpe, coords: [ X: 2080, Y: 6048, Z: 0 ]
404, map: omge_combat_tutorial_raining, area: Burthorpe, coords: [ X: 2080, Y: 5920, Z: 0 ]
405, map: lighthouse_copy, area: Lighthouse, coords: [ X: 2464, Y: 4576, Z: 0 ]
406, map: meiyerditch_mine_copy, area: Meiyerditch Mine, coords: [ X: 2388, Y: 4628, Z: 2 ]
407, map: karamja_jungle_copy, area: Karamja jungle, coords: [ X: 2528, Y: 4576, Z: 0 ]
408, map: karamja_shipyard_copy, area: Karamja Shipyard, coords: [ X: 2592, Y: 4576, Z: 0 ]
409, map: haunted_mine_tunnel_01, area: Haunted mine, coords: [ X: 2720, Y: 4592, Z: 0 ]
410, map: haunted_mine_tunnel_02, area: Haunted mine, coords: [ X: 2720, Y: 4562, Z: 0 ]
411, map: caverns_under_arandar, area: Caverns under Arandar, coords: [ X: 3552, Y: 4384, Z: 0 ]
412, map: duel_arena_instance, area: Duel Arena, coords: [ X: 3232, Y: 5152, Z: 0 ]
413, map: varrock_souls_bane_copy, area: Varrock, coords: [ X: 1632, Y: 5344, Z: 0 ]
414, map: tai_bwo_wannai_village_copy, area: Tai Bwo Wannai Village, coords: [ X: 1952, Y: 5344, Z: 0 ]
415, map: summoning_obelisk, area: Summoning obelisk, coords: [ X: 2208, Y: 5344, Z: 0 ]
416, map: shadow_dungeon, area: Shadow Dungeon, coords: [ X: 2687, Y: 5088, Z: 0 ]
417, map: erjolfs_cave_flooded, area: Erjolf's cave, coords: [ X: 3424, Y: 5536, Z: 0 ]
418, map: erjolfs_cave, area: Erjolf's cave, coords: [ X: 3488, Y: 5536, Z: 0 ]
419, map: ritual_site_cave, area: Ritual site cave, coords: [ X: 2912, Y: 5728, Z: 0 ]
420, map: elemental_workshop_mind_chamber, area: Elemental Workshop, coords: [ X: 1952, Y: 5152, Z: 0 ]
421, map: elemental_workshop_body_chamber, area: Elemental Workshop, coords: [ X: 4128, Y: 5600, Z: 0 ]
422, map: elemental_workshop_cosmic_and_chaos_chamber, area: Elemental Workshop, coords: [ X: 4128, Y: 5536, Z: 0 ]
423, map: familiarisation_minigame, area: Spirit Plane, coords: [ X: 3711, Y: 5567, Z: 0 ]
424, map: rusty_anchor_cellar, area: Rusty Anchor cellar, coords: [ X: 4384, Y: 5600, Z: 0 ]
425, map: chemists_laboratory, area: Chemist's laboratory, coords: [ X: 4448, Y: 5600, Z: 0 ]
426, map: kinshra_workshop, area: Kinshra Workshop, coords: [ X: 4384, Y: 5664, Z: 0 ]
427, map: black_knights_fortress_security_rooms, area: Black Knights' Fortress security rooms, coords: [ X: 4512, Y: 5664, Z: 0 ]
428, map: vallutas_domain, area: Valluta's domain, coords: [ X: 4512, Y: 5536, Z: 0 ]
429, map: spirit_realm, area: Spirit Realm, coords: [ X: 2848, Y: 4320, Z: 0 ]
430, map: gnome_glider_hangar_cutscene, area: Gnome glider hangar, coords: [ X: 2592, Y: 4512, Z: 0 ]
431, map: gnome_glider_hangar_complete, area: Gnome glider hangar, coords: [ X: 2656, Y: 4512, Z: 0 ]
432, map: history_the_past, area: The past, coords: [ X: 3360, Y: 5216, Z: 0 ]
433, map: desert_island_submarine, area: Desert island, coords: [ X: 3616, Y: 5728, Z: 0 ]
434, map: vallutas_den, area: Valluta's den, coords: [ X: 4543, Y: 5600, Z: 0 ]
435, map: fremennik_fleet, area: Fremennik fleet, coords: [ X: 4448, Y: 5920, Z: 0 ]
436, map: arposandran_underground, area: Arposandran underground, coords: [ X: 3583, Y: 4545, Z: 0 ]
437, map: kharazi_caves_01_copy, area: Kharazi caves, coords: [ X: 2400, Y: 4704, Z: 0 ]
438, map: mermaid_island, area: Mermaid Island, coords: [ X: 3296, Y: 4704, Z: 0 ]
439, map: temple_of_light_lower_levels, area: Temple of Light, coords: [ X: 1983, Y: 4576, Z: 0 ]
440, map: void_knight_ship_battle_cutsene, area: Ship, coords: [ X: 4256, Y: 5600, Z: 0 ]
441, map: senntisten_digsite, area: The Senntisten digsite, coords: [ X: 3296, Y: 5728, Z: 0 ]
442, map: senntisten_temple, area: The Senntisten Temple, coords: [ X: 3168, Y: 5728, Z: 0 ]
443, map: death_plateau_tunnel, area: Tunnel, coords: [ X: 3424, Y: 4256, Z: 0 ]
444, map: luc2_dragonkin_cutscene, area: Dragonkin castle, coords: [ X: 3424, Y: 4960, Z: 0 ]
445, map: clan_wars_ffa_safe, area: Clan Wars, coords: [ X: 2815, Y: 5567, Z: 0 ]
446, map: clan_wars_ffa_dangerouse, area: Clan Wars, coords: [ X: 3007, Y: 5567, Z: 0 ]
447, map: spirit_realm_demonic_ruins, area: Spirit Realm demonic ruins, coords: [ X: 3232, Y: 4192, Z: 0 ]
448, map: spirit_realm_chaos_altar, area: Spirit Realm Chaos Altar, coords: [ X: 3296, Y: 4192, Z: 0 ]
449, map: tunnel_under_ice_mountain, area: Tunnel under Ice Mountain, coords: [ X: 1888, Y: 5728, Z: 0 ]
450, map: saradomins_hidden_cave, area: Saradomin's hidden cave, coords: [ X: 4192, Y: 5728, Z: 0 ]
451, map: recipe_for_disaster_cave_01, area: Tch'ki nut cave, coords: [ X: 3024, Y: 5456, Z: 0 ]
452, map: recipe_for_disaster_cave_02, area: Snake pit, coords: [ X: 3024, Y: 5488, Z: 0 ]
453, map: recipe_for_disaster_cave_03, area: Cave, coords: [ X: 3058, Y: 5485, Z: 0 ]
454, map: temple_knight_hq, area: Temple Knight HQ, coords: [ X: 4320, Y: 5600, Z: 0 ]
455, map: fishing_trawler_minigame, area: Fishing trawler, coords: [ X: 1952, Y: 4832, Z: 0 ]
456, map: guthix_temple_crawlspace, area: Cavern crawlspace, coords: [ X: 2592, Y: 5856, Z: 0 ]
457, map: luc2_orb_dragonkin_cutscene, area: Cave, coords: [ X: 1824, Y: 5280, Z: 0 ]
458, map: deadliest_catch_ocean, area: Deadliest Catch, coords: [ X: 3360, Y: 4704, Z: 0 ]
459, map: glorious_memories_ice_cave, area: Ice Cave, coords: [ X: 3424, Y: 4384, Z: 0 ]
460, map: dagganoth_mothers_chamber, area: Dagannoth Mother's chamber, coords: [ X: 4384, Y: 5856, Z: 0 ]
461, map: dagganoth_hatchery, area: Dagannoth hatchery, coords: [ X: 4384, Y: 5792, Z: 0 ]
462, map: dagganoth_caves, area: Dagannoth caves, coords: [ X: 4448, Y: 5728, Z: 0 ]
463, map: blood_runs_deep_ship, area: Ocean, coords: [ X: 4512, Y: 5856, Z: 0 ]
464, map: fremmenik_sagas_dungeons, area: Dungeon, coords: [ X: 2367, Y: 5569, Z: 0 ]
465, map: ancient_cavern_dragon_forge, area: Dragon forge, coords: [ X: 1696, Y: 5280, Z: 0 ]
466, map: fairy_tale_ork_rift, area: Orks Rift, coords: [ X: 1632, Y: 4192, Z: 0 ]
467, map: fairy_tale_ork_rift_entrance_01, area: Orks Rift entrance, coords: [ X: 1568, Y: 4128, Z: 0 ]
468, map: fairy_tale_ork_rift_entrance_02, area: Orks Rift entrance, coords: [ X: 1632, Y: 4128, Z: 0 ]
469, map: clockwork_syringe_ship, area: Open sea, coords: [ X: 3007, Y: 5792, Z: 0 ]
470, map: omge_burthorpe_cutscene_copy, area: Burthorpe, coords: [ X: 1120, Y: 5920, Z: 0 ]
471, map: sea_battle, area: Sea battle, coords: [ X: 1824, Y: 4832, Z: 0 ]
472, map: lunar_dream_world, area: Dream world, coords: [ X: 1760, Y: 5088, Z: 2 ]
473, map: lunar_game_of_chance, area: Dream world, coords: [ X: 1736, Y: 5064, Z: 2 ]
474, map: lunar_communicating_with_numbers, area: Dream world, coords: [ X: 1784, Y: 5064, Z: 2 ]
475, map: lunar_anything_you_can_do, area: Dream world, coords: [ X: 1768, Y: 5064, Z: 2 ]
476, map: lunar_chop_away, area: Dream world, coords: [ X: 1760, Y: 5112, Z: 2 ]
477, map: lunar_the_race_is_on, area: Dream world, coords: [ X: 1736, Y: 5096, Z: 2 ]
478, map: lunar_boss_arena, area: Dream world, coords: [ X: 1824, Y: 5088, Z: 2 ]
479, map: dream_boss_inadequacy, area: Dream world, coords: [ X: 1824, Y: 5152, Z: 2 ]
480, map: ame_quiz_master, area: Quiz master, coords: [ X: 1952, Y: 4768, Z: 0 ]
481, map: eagles_peak, area: Eagles' Peak, coords: [ X: 1952, Y: 4896, Z: 0 ]
482, map: sinclair_mansion_copy, area: Sinclair Mansion, coords: [ X: 2208, Y: 5408, Z: 0 ]
483, map: recipe_for_disaster_quiz, area: Quiz, coords: [ X: 2580, Y: 4628, Z: 0 ]
484, map: water_rune_temple_old, area: Water Rune Temple, coords: [ X: 2720, Y: 4832, Z: 0 ]
485, map: jaldaoch_pyramid_level_3, area: Jaldraocht Pyramid, coords: [ X: 2784, Y: 4960, Z: 1 ]
486, map: jaldaoch_pyramid_level_2, area: Jaldraocht Pyramid, coords: [ X: 2848, Y: 4960, Z: 2 ]
487, map: jaldaoch_pyramid_level_1, area: Jaldraocht Pyramid, coords: [ X: 2912, Y: 4960, Z: 3 ]
488, map: flash_powder_factory, area: Flash Powder Factory, coords: [ X: 3040, Y: 5024, Z: 1 ]
489, map: gnomecopter_tours, area: Gnomecopter tour, coords: [ X: 2400, Y: 5408, Z: 0 ]
490, map: dwarf_rock_cutscene, area: Cave, coords: [ X: 2080, Y: 4960, Z: 2 ]
491, map: korasis_dream, area: Korasi's dream, coords: [ X: 4256, Y: 5536, Z: 1 ]
492, map: jatizso_troll_cave, area: Jatizso troll cave, coords: [ X: 2400, Y: 10208, Z: 0 ]
493, map: miscellania_cave, area: Miscellania cave, coords: [ X: 2559, Y: 10272, Z: 0 ]
494, map: penguin_outpost, area: Penguin outpost, coords: [ X: 2656, Y: 10400, Z: 0 ]
495, map: lighthouse_dungeon, area: Lighthouse Dungeon, coords: [ X: 2528, Y: 10016, Z: 0 ]
496, map: piscatoris_summoning_cave, area: Piscatoris summoning cave, coords: [ X: 2336, Y: 10016, Z: 0 ]
497, map: barbarian_agility_course_pit, area: Agility course pit, coords: [ X: 2551, Y: 9952, Z: 0 ]
498, map: brimstails_home, area: Brimstail's home, coords: [ X: 2400, Y: 9824, Z: 0 ]
499, map: grand_tree_mine, area: Grand Tree mine, coords: [ X: 2464, Y: 9888, Z: 0 ]
500, map: gnome_glider_hangar, area: Gnome glider hangar, coords: [ X: 2400, Y: 9888, Z: 0 ]
501, map: glarials_tomb, area: Glarial's tomb, coords: [ X: 2542, Y: 9816, Z: 0 ]
502, map: golries_hideout, area: Golrie's hideout, coords: [ X: 2528, Y: 9568, Z: 0 ]
503, map: skavid_cave, area: Skavid cave, coords: [ X: 2528, Y: 9440, Z: 0 ]
504, map: yanille_agility_dungeon, area: Yanille Agility Dungeon, coords: [ X: 2592, Y: 9504, Z: 0 ]
505, map: western_ardougne_sewer, area: Western Ardougne sewer, coords: [ X: 2528, Y: 9760, Z: 0 ]
506, map: chaos_druid_tower_dungeon, area: Chaos Druid Tower Dungeon, coords: [ X: 2592, Y: 9760, Z: 0 ]
507, map: regicide_well, area: Isafdar underground, coords: [ X: 2336, Y: 9632, Z: 0 ]
508, map: troll_tunnels_troll_romance, area: Troll tunnels, coords: [ X: 2784, Y: 10208, Z: 0 ]
509, map: temple_of_ikov, area: Temple of Ikov, coords: [ X: 2656, Y: 9824, Z: 0 ]
510, map: keldagrim_entrance_tunnel, area: Keldagrim entrance tunnel, coords: [ X: 2784, Y: 10144, Z: 0 ]
511, map: fishing_guild_cave, area: Fishing Guild cave, coords: [ X: 2592, Y: 9824, Z: 0 ]
512, map: rantzs_house, area: Rantz's house, coords: [ X: 2646, Y: 9392, Z: 0 ]
513, map: cairn_island_dungeon, area: Cairn Island Dungeon, coords: [ X: 2764, Y: 9376, Z: 0 ]
514, map: shilo_village_gem_mine, area: Gem mine, coords: [ X: 2842, Y: 9388, Z: 0 ]
515, map: enakhras_lament, area: Desert temple, coords: [ X: 3104, Y: 9312, Z: 0 ]
516, map: mob_office, area: Office, coords: [ X: 2394, Y: 9246, Z: 0 ]
517, map: witchs_house_cellar, area: Cellar, coords: [ X: 2780, Y: 9752, Z: 0 ]
518, map: melzars_maze, area: Melzar's Maze, coords: [ X: 2912, Y: 9632, Z: 0 ]
519, map: port_sarim_rat_pits, area: Rat pits, coords: [ X: 2976, Y: 9632, Z: 0 ]
520, map: ham_cave, area: H.A.M. cave, coords: [ X: 3168, Y: 9632, Z: 0 ]
521, map: champions_arena, area: Champions' Arena, coords: [ X: 3168, Y: 9760, Z: 0 ]
522, map: souls_bane, area: Tolna's Rift, coords: [ X: 3296, Y: 9824, Z: 0 ]
523, map: man_bear_cave, area: Cave, coords: [ X: 2784, Y: 10080, Z: 0 ]
524, map: castle_wars_underground_cave, area: Castle Wars, coords: [ X: 2400, Y: 9504, Z: 0 ]
525, map: jaldaoch_pyramid_level_4, area: Jaldraocht Pyramid, coords: [ X: 3232, Y: 9312, Z: 0 ]
526, map: shade_catacombs, area: Shade Catacombs, coords: [ X: 3488, Y: 9696, Z: 0 ]
527, map: barrows, area: The Barrows, coords: [ X: 3552, Y: 9696, Z: 0 ]
528, map: columbarium, area: Columbarium, coords: [ X: 3424, Y: 9952, Z: 0 ]
529, map: paterdomus, area: Paterdomus, coords: [ X: 3424, Y: 9888, Z: 0 ]
530, map: fenkenstrains_dungeon, area: Fenkenstrain's Dungeon, coords: [ X: 3519, Y: 9952, Z: 0 ]
531, map: werewolf_agility_course, area: Werewolf Agility Course, coords: [ X: 3552, Y: 9888, Z: 0 ]
532, map: port_phasmatys_distillery, area: Port Phasmatys Distillery, coords: [ X: 3680, Y: 9960, Z: 0 ]
